23	1
24	0.5
25	3
26	0.666666666666667
27	0.75
28	1
29	5
30	0.4
31	2
32	0.75
33	3.55555555555556
34	0.15625
35	7
36	0.485714285714286
37	1.94117647058824
38	1.21212121212121
39	0.85
40	1.02941176470588
41	0.885714285714286
42	1.2258064516129
43	0.973684210526316
44	0.621621621621622
45	1.8695652173913
46	0.627906976744186
47	1.33333333333333
48	1.30555555555556
49	1.06382978723404
50	0.82
51	0.902439024390244
52	1.54054054054054
53	0.859649122807017
54	0.979591836734694
55	1.29166666666667
56	1.17741935483871
57	0.917808219178082
58	1.08955223880597
59	0.972602739726027
60	1.16901408450704
61	0.867469879518072
62	2.70833333333333
63	0.646153846153846
64	0.706349206349206
65	1.15730337078652
66	0.922330097087379
67	1.34736842105263
68	0.7578125
69	0.896907216494845
70	1.40229885057471
71	1.09836065573771
72	0.746268656716418
73	1.03
74	1.16504854368932
75	1.30833333333333
76	0.853503184713376
77	1.04477611940299
78	0.942857142857143
79	1.12121212121212
80	0.925675675675676
81	1.07299270072993
82	1.04761904761905
83	0.948051948051948
84	1.16438356164384
85	1.14117647058824
86	0.902061855670103
87	1.51428571428571
